C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_124.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_124.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_124.jpg, -0.6258361, 0.7353672, 0, 1.144695
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_231.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_231.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_231.jpg, -0.9441955, 1, 0, 2.147629
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_345.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_345.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_345.jpg, -0.8818357, 1, 0, 3.505146
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_446.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_446.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_446.jpg, -0.578065, 1, 0, 4.684736
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_555.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_555.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_555.jpg, -0.2805874, 1, 0, 5.855153
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_660.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_660.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_660.jpg, 0, 1, 0, 6.997908
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_766.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_766.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_766.jpg, 0, 1, 0, 8.359239
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_869.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_869.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_869.jpg, 0, 1, 0, 9.483054
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_47_969.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_47_969.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_47_969.jpg, 0, 1, 0, 10.59592
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_073.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_073.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_073.jpg, 0, 1, 0, 11.53229
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_175.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_175.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_175.jpg, -0.0365526, 1, 0, 12.75794
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_281.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_281.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_281.jpg, -0.3282834, 1, 0, 13.77515
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_384.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_384.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_384.jpg, -0.3740106, 1, 0, 14.93535
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_486.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_486.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_486.jpg, -0.06982528, 1, 0, 16.09187
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_588.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_588.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_588.jpg, 0, 1, 0, 17.07389
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_691.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_691.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_691.jpg, 0, 1, 0, 18.15708
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_792.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_792.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_792.jpg, 0, 1, 0, 19.17103
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_894.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_894.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_894.jpg, 0, 1, 0, 20.19637
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_48_996.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_48_996.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_48_996.jpg, -0.2769282, 1, 0, 21.16535
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_098.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_098.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_098.jpg, -0.5810988, 1, 0, 21.99945
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_198.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_198.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_198.jpg, -0.5270268, 1, 0, 22.79758
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_300.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_300.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_300.jpg, -0.2227038, 1, 0, 23.8054
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_403.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_403.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_403.jpg, 0, 1, 0, 24.93924
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_506.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_506.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_506.jpg, 0, 1, 0, 25.89038
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_611.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_611.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_611.jpg, 0.2984538, 1, 0, 26.77723
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_712.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_712.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_712.jpg, 0.3319995, 1, 0, 27.56973
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_814.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_814.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_814.jpg, 0.03813207, 1, 0, 28.5007
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_49_916.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_49_916.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_49_916.jpg, 0, 1, 0, 29.41165
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_021.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_021.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_021.jpg, 0, 1, 0, 30.19039
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_121.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_121.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_121.jpg, 0, 1, 0, 30.19028
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_223.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_223.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_223.jpg, -0.2806491, 1, 0, 30.17023
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_323.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_323.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_323.jpg, -0.03425192, 1, 0, 30.19021
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_428.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_428.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_428.jpg, 0, 1, 0, 30.18986
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_532.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_532.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_532.jpg, 0, 1, 0, 30.19023
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_634.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_634.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_634.jpg, 0, 1, 0, 30.19029
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_740.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_740.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_740.jpg, -0.1225191, 1, 0, 30.18666
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_842.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_842.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_842.jpg, -0.4228899, 1, 0, 30.15359
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_50_947.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_50_947.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_50_947.jpg, -0.1565811, 1, 0, 30.19218
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_051.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_051.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_051.jpg, 0, 1, 0, 30.18884
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_155.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_155.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_155.jpg, 0, 1, 0, 30.19012
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_256.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_256.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_256.jpg, 0, 1, 0, 30.19028
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_359.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_359.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_359.jpg, 0, 1, 0, 30.1903
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_464.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_464.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_464.jpg, 0, 1, 0, 30.19028
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_566.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_566.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_566.jpg, -0.0690273, 1, 0, 30.18916
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_672.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_672.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_672.jpg, -0.3666936, 1, 0, 30.15964
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_773.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_773.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_773.jpg, -0.104109, 1, 0, 30.19137
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_877.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_877.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_877.jpg, 0, 1, 0, 30.18962
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_51_977.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_51_977.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_51_977.jpg, 0, 1, 0, 30.19022
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_078.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_078.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_078.jpg, 0, 1, 0, 30.19029
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_183.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_183.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_183.jpg, 0, 1, 0, 30.19028
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_283.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_283.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_283.jpg, -0.016542, 1, 0, 30.19027
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_386.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_386.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_386.jpg, -0.3768336, 1, 0, 30.15904
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_486.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_486.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_486.jpg, -0.07534499, 1, 0, 30.19119
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_587.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_587.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_587.jpg, 0, 1, 0, 30.18972
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_690.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_690.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_690.jpg, 0, 1, 0, 30.1902
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_791.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_791.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_791.jpg, 0, 1, 0, 30.19031
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_897.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_897.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_897.jpg, 0, 1, 0, 30.19031
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_52_997.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_52_997.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_52_997.jpg, -0.1094664, 1, 0, 30.18726
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_103.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_103.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_103.jpg, -0.4173027, 1, 0, 30.15365
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_204.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_204.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_204.jpg, -0.09549479, 1, 0, 30.19171
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_305.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_305.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_305.jpg, 0, 1, 0, 30.18946
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_408.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_408.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_408.jpg, 0, 1, 0, 30.19019
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_510.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_510.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_510.jpg, 0, 1, 0, 30.1903
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_611.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_611.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_611.jpg, 0, 1, 0, 30.19005
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_716.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_716.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_716.jpg, 0, 1, 0, 30.19031
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_817.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_817.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_817.jpg, 0, 1, 0, 30.1897
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_53_919.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_53_919.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_53_919.jpg, 0, 1, 0, 30.1903
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_025.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_025.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_025.jpg, 0, 1, 0, 30.19031
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_127.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_127.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_127.jpg, -0.18228, 1, 0, 30.18121
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_233.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_233.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_233.jpg, -0.2907072, 1, 0, 30.17822
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_335.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_335.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_335.jpg, 0, 1, 0, 30.18822
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_439.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_439.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_439.jpg, 0, 1, 0, 30.18989
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_544.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_544.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_544.jpg, 0, 1, 0, 30.19027
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_645.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_645.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_645.jpg, 0, 1, 0, 30.19032
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_745.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_745.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_745.jpg, 0, 1, 0, 30.19029
C:\Users\karti\Desktop\self driving car\Data\IMG\center_2024_08_18_16_11_54_847.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\left_2024_08_18_16_11_54_847.jpg, C:\Users\karti\Desktop\self driving car\Data\IMG\right_2024_08_18_16_11_54_847.jpg, 0, 1, 0, 30.1903
